Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Store_ID,Location,Size,Category,Year,Month,Day,Weekday,Is_Weekend,onetime_customers,repeat_customers,latitude,longitude,is_holiday,holiday_name,temperature,season,weather_condition
271,4/16/2024,1,Female,38,Clothing,1,300,300,S009,Oregon,Small,outlet,2024,4,16,Tuesday,FALSE,1,FALSE,43.9792797,-120.737257,TRUE,Emancipation Day,44,Spring,Showers
272,10/27/2024,1,Female,19,Beauty,3,500,1500,S009,Oregon,Small,outlet,2024,10,27,Sunday,TRUE,1,FALSE,43.9792797,-120.737257,TRUE,World Day for Audiovisual Heritage,47,Autumn,Foggy
273,6/2/2024,1,Male,57,Electronics,2,25,50,S009,Oregon,Small,outlet,2024,6,2,Sunday,TRUE,1,FALSE,43.9792797,-120.737257,TRUE,Native American Day,47,Summer,Hazy
274,8/28/2024,1,Female,62,Clothing,3,30,90,S009,Oregon,Small,outlet,2024,8,28,Wednesday,FALSE,1,FALSE,43.9792797,-120.737257,FALSE,,68,Summer,Hazy
275,10/16/2024,1,Male,26,Electronics,3,500,1500,S009,Oregon,Small,outlet,2024,10,16,Wednesday,FALSE,1,FALSE,43.9792797,-120.737257,TRUE,World Food Day,41,Autumn,Cloudy
276,12/6/2024,1,Female,57,Beauty,2,25,50,S009,Oregon,Small,outlet,2024,12,6,Friday,FALSE,1,FALSE,43.9792797,-120.737257,TRUE,St Nicholas Day,66,Winter,Overcast
277,8/25/2024,1,Female,59,Beauty,3,25,75,S009,Oregon,Small,outlet,2024,8,25,Sunday,TRUE,1,FALSE,43.9792797,-120.737257,FALSE,,40,Summer,Clear Skies
278,7/14/2024,1,Male,20,Beauty,3,300,900,S009,Oregon,Small,outlet,2024,7,14,Sunday,TRUE,1,FALSE,43.9792797,-120.737257,TRUE,Bastille Day,43,Summer,Heatwave
279,7/14/2024,1,Male,51,Electronics,3,50,150,S009,Oregon,Small,outlet,2024,7,14,Sunday,TRUE,1,FALSE,43.9792797,-120.737257,TRUE,Bastille Day,51,Summer,Clear Skies
280,2/11/2024,1,Male,61,Electronics,2,500,1000,S009,Oregon,Small,outlet,2024,2,11,Sunday,TRUE,1,FALSE,43.9792797,-120.737257,TRUE,International Day of Women and Girls in Science,47,Winter,Snow
281,6/29/2024,1,Female,33,Clothing,1,50,50,S009,Oregon,Small,outlet,2024,6,29,Saturday,TRUE,1,FALSE,43.9792797,-120.737257,TRUE,International Day of the Tropics,50,Summer,Hazy
282,1/11/2024,1,Female,33,Clothing,3,30,90,S009,Oregon,Small,outlet,2024,1,11,Thursday,FALSE,1,FALSE,43.9792797,-120.737257,FALSE,,57,Winter,Sunny
283,10/16/2024,1,Female,43,Electronics,4,25,100,S009,Oregon,Small,outlet,2024,10,16,Wednesday,FALSE,1,FALSE,43.9792797,-120.737257,TRUE,World Food Day,40,Autumn,Rainy
284,8/27/2024,1,Female,62,Electronics,4,300,1200,S009,Oregon,Small,outlet,2024,8,27,Tuesday,FALSE,1,FALSE,43.9792797,-120.737257,TRUE,Lyndon Baines Johnson Day,41,Summer,Sunny
285,12/20/2024,1,Male,48,Electronics,3,50,150,S009,Oregon,Small,outlet,2024,12,20,Friday,FALSE,1,FALSE,43.9792797,-120.737257,TRUE,International Human Solidarity Day,45,Winter,Overcast
286,3/3/2024,1,Female,31,Beauty,4,50,200,S009,Oregon,Small,outlet,2024,3,3,Sunday,TRUE,1,FALSE,43.9792797,-120.737257,TRUE,World Wildlife Day,65,Spring,Cloudy
287,10/31/2024,1,Male,30,Beauty,4,50,200,S009,Oregon,Small,outlet,2024,10,31,Thursday,FALSE,1,FALSE,43.9792797,-120.737257,TRUE,Diwali/Deepavali,64,Autumn,Windy
288,2/14/2024,1,Male,49,Electronics,1,300,300,S009,Oregon,Small,outlet,2024,2,14,Wednesday,FALSE,1,FALSE,43.9792797,-120.737257,TRUE,Ash Wednesday,51,Winter,Overcast
289,11/9/2024,1,Male,61,Beauty,3,300,900,S009,Oregon,Small,outlet,2024,11,9,Saturday,TRUE,1,FALSE,43.9792797,-120.737257,FALSE,,54,Autumn,Overcast
290,9/7/2024,1,Male,37,Clothing,4,50,200,S009,Oregon,Small,outlet,2024,9,7,Saturday,TRUE,1,FALSE,43.9792797,-120.737257,TRUE,International Day of Clean Air for Blue Skies,63,Autumn,Cloudy
291,4/8/2024,1,Female,18,Electronics,4,300,1200,S009,Oregon,Small,outlet,2024,4,8,Monday,FALSE,1,FALSE,43.9792797,-120.737257,FALSE,,69,Spring,Light Rain
292,12/31/2024,1,Male,60,Electronics,2,25,50,S009,Oregon,Small,outlet,2024,12,31,Tuesday,FALSE,1,FALSE,43.9792797,-120.737257,TRUE,New Year's Eve,68,Winter,Overcast
293,8/18/2024,1,Female,56,Electronics,3,500,1500,S009,Oregon,Small,outlet,2024,8,18,Sunday,TRUE,1,FALSE,43.9792797,-120.737257,TRUE,National Navajo Code Talkers Day,43,Summer,Clear Skies
294,7/27/2024,1,Female,51,Electronics,1,500,500,S009,Oregon,Small,outlet,2024,7,27,Saturday,TRUE,1,FALSE,43.9792797,-120.737257,TRUE,Korean War Veteran Recognition Day,68,Summer,Clear Skies
295,9/29/2024,1,Female,27,Electronics,4,25,100,S009,Oregon,Small,outlet,2024,9,29,Sunday,TRUE,1,FALSE,43.9792797,-120.737257,TRUE,International Day of Awareness of Food Loss and Waste,59,Autumn,Cloudy
296,4/27/2024,1,Female,51,Beauty,4,50,200,S009,Oregon,Small,outlet,2024,4,27,Saturday,TRUE,1,FALSE,43.9792797,-120.737257,FALSE,,64,Spring,Cloudy
297,8/14/2024,1,Male,22,Electronics,1,30,30,S009,Oregon,Small,outlet,2024,8,14,Wednesday,FALSE,1,FALSE,43.9792797,-120.737257,FALSE,,43,Summer,Heatwave
298,5/10/2024,1,Male,54,Clothing,4,50,200,S009,Oregon,Small,outlet,2024,5,10,Friday,FALSE,1,FALSE,43.9792797,-120.737257,TRUE,International Day of Argania,44,Spring,Showers
299,7/25/2024,1,Male,30,Beauty,1,500,500,S009,Oregon,Small,outlet,2024,7,25,Thursday,FALSE,1,FALSE,43.9792797,-120.737257,TRUE,World Drowning Prevention Day,60,Summer,Heatwave
300,7/14/2024,1,Male,58,Clothing,1,25,25,S009,Oregon,Small,outlet,2024,7,14,Sunday,TRUE,1,FALSE,43.9792797,-120.737257,TRUE,Bastille Day,47,Summer,Drizzle
301,5/16/2024,1,Male,59,Electronics,4,500,2000,S009,Oregon,Small,outlet,2024,5,16,Thursday,FALSE,1,FALSE,43.9792797,-120.737257,TRUE,International Day of Living Together in Peace,50,Spring,Showers
302,11/1/2024,1,Female,29,Clothing,1,300,300,S009,Oregon,Small,outlet,2024,11,1,Friday,FALSE,1,FALSE,43.9792797,-120.737257,TRUE,All Saints' Day,57,Autumn,Rainy
303,5/21/2024,1,Male,37,Clothing,1,500,500,S007,Colorado,Small,outlet,2024,5,21,Tuesday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,World Day for Cultural Diversity for Dialogue and Development,28,Spring,Sunny
304,10/7/2024,1,Female,52,Clothing,4,50,200,S007,Colorado,Small,outlet,2024,10,7,Monday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,World Habitat Day,54,Autumn,Rainy
305,10/7/2024,1,Female,28,Electronics,2,500,1000,S007,Colorado,Small,outlet,2024,10,7,Monday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,World Habitat Day,37,Autumn,Cloudy
306,12/24/2024,1,Female,51,Clothing,3,50,150,S007,Colorado,Small,outlet,2024,12,24,Tuesday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,Christmas Eve,36,Winter,Overcast
307,3/21/2024,1,Male,38,Beauty,4,50,200,S007,Colorado,Small,outlet,2024,3,21,Thursday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,International Day for the Elimination of Racial Discrimination,34,Spring,Cloudy
308,7/14/2024,1,Female,48,Clothing,1,300,300,S007,Colorado,Small,outlet,2024,7,14,Sunday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,Bastille Day,34,Summer,Drizzle
309,7/5/2024,1,Male,62,Clothing,1,50,50,S007,Colorado,Small,outlet,2024,7,5,Friday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,59,Summer,Drizzle
310,5/17/2024,1,Male,40,Electronics,1,50,50,S007,Colorado,Small,outlet,2024,5,17,Friday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,World Telecommunication and Information Society Day,46,Spring,Light Rain
311,11/24/2024,1,Female,32,Clothing,2,30,60,S007,Colorado,Small,outlet,2024,11,24,Sunday,TRUE,1,FALSE,38.7251776,-105.607716,FALSE,,62,Autumn,Windy
312,4/23/2024,1,Female,55,Beauty,2,50,100,S007,Colorado,Small,outlet,2024,4,23,Tuesday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,Passover (first day),32,Spring,Cloudy
313,11/26/2024,1,Male,51,Clothing,3,500,1500,S007,Colorado,Small,outlet,2024,11,26,Tuesday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,35,Autumn,Overcast
314,5/16/2024,1,Female,30,Electronics,4,500,2000,S007,Colorado,Small,outlet,2024,5,16,Thursday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,International Day of Living Together in Peace,37,Spring,Showers
315,10/15/2024,1,Female,28,Electronics,4,50,200,S007,Colorado,Small,outlet,2024,10,15,Tuesday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,International Day of Rural Women,26,Autumn,Cloudy
316,11/2/2024,1,Female,39,Clothing,3,25,75,S007,Colorado,Small,outlet,2024,11,2,Saturday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,All Souls' Day,33,Autumn,Overcast
317,4/2/2024,1,Male,34,Clothing,4,500,2000,S007,Colorado,Small,outlet,2024,4,2,Tuesday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,World Autism Awareness Day,61,Spring,Light Rain
318,7/11/2024,1,Female,43,Beauty,2,50,100,S007,Colorado,Small,outlet,2024,7,11,Thursday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,World Population Day,44,Summer,Heatwave
319,1/1/2024,1,Male,41,Clothing,3,300,900,S007,Colorado,Small,outlet,2024,1,1,Monday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,New Year's Day,36,Winter,Sunny
320,2/27/2024,1,Male,24,Clothing,1,25,25,S007,Colorado,Small,outlet,2024,2,27,Tuesday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,44,Winter,Snow
321,3/6/2024,1,Female,42,Clothing,4,50,200,S007,Colorado,Small,outlet,2024,3,6,Wednesday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,48,Spring,Showers
322,9/1/2024,1,Male,27,Beauty,3,50,150,S007,Colorado,Small,outlet,2024,9,1,Sunday,TRUE,1,FALSE,38.7251776,-105.607716,FALSE,,58,Autumn,Foggy
323,3/26/2024,1,Female,34,Clothing,4,300,1200,S007,Colorado,Small,outlet,2024,3,26,Tuesday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,Prince Jonah Kuhio Kalanianaole Day,60,Spring,Light Rain
324,5/16/2024,1,Male,56,Clothing,2,500,1000,S007,Colorado,Small,outlet,2024,5,16,Thursday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,International Day of Living Together in Peace,64,Spring,Sunny
325,11/7/2024,1,Female,43,Clothing,1,25,25,S007,Colorado,Small,outlet,2024,11,7,Thursday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,Return Day,49,Autumn,Foggy
326,10/4/2024,1,Female,34,Electronics,4,50,200,S007,Colorado,Small,outlet,2024,10,4,Friday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,Feast of St Francis of Assisi,33,Autumn,Foggy
327,7/11/2024,1,Male,62,Electronics,2,50,100,S007,Colorado,Small,outlet,2024,7,11,Thursday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,World Population Day,61,Summer,Sunny
328,4/26/2024,1,Male,51,Clothing,4,30,120,S007,Colorado,Small,outlet,2024,4,26,Friday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,World Intellectual Property Day,33,Spring,Light Rain
329,4/28/2024,1,Female,59,Electronics,2,30,60,S007,Colorado,Small,outlet,2024,4,28,Sunday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,World Day for Safety and Health at Work,68,Spring,Light Rain
330,5/23/2024,1,Female,47,Electronics,3,300,900,S007,Colorado,Small,outlet,2024,5,23,Thursday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,International Day to End Obstetric Fistula,32,Spring,Sunny
331,4/20/2024,1,Female,48,Electronics,2,25,50,S007,Colorado,Small,outlet,2024,4,20,Saturday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,Chinese Language Day,57,Spring,Sunny
332,8/31/2024,1,Female,57,Beauty,4,50,200,S007,Colorado,Small,outlet,2024,8,31,Saturday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,International Day for People of African Descent,21,Summer,Clear Skies
333,8/31/2024,1,Female,53,Clothing,4,500,2000,S007,Colorado,Small,outlet,2024,8,31,Saturday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,International Day for People of African Descent,23,Summer,Heatwave
334,7/1/2024,1,Male,28,Beauty,2,30,60,S007,Colorado,Small,outlet,2024,7,1,Monday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,45,Summer,Clear Skies
335,8/18/2024,1,Male,36,Clothing,4,25,100,S007,Colorado,Small,outlet,2024,8,18,Sunday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,National Navajo Code Talkers Day,34,Summer,Heatwave
336,7/28/2024,1,Female,27,Beauty,3,300,900,S007,Colorado,Small,outlet,2024,7,28,Sunday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,World Hepatitis Day,27,Summer,Drizzle
337,1/2/2024,1,Male,19,Electronics,3,30,90,S007,Colorado,Small,outlet,2024,1,2,Tuesday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,46,Winter,Snow
338,12/23/2024,1,Female,26,Beauty,1,25,25,S007,Colorado,Small,outlet,2024,12,23,Monday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,43,Winter,Overcast
339,9/15/2024,1,Female,18,Clothing,3,25,75,S007,Colorado,Small,outlet,2024,9,15,Sunday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,International Day of Democracy,55,Autumn,Overcast
340,9/29/2024,1,Male,57,Electronics,3,50,150,S007,Colorado,Small,outlet,2024,9,29,Sunday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,International Day of Awareness of Food Loss and Waste,23,Autumn,Rainy
341,2/11/2024,1,Male,59,Clothing,2,500,1000,S007,Colorado,Small,outlet,2024,2,11,Sunday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,International Day of Women and Girls in Science,69,Winter,Sunny
342,9/25/2024,1,Female,56,Clothing,3,30,90,S007,Colorado,Small,outlet,2024,9,25,Wednesday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,69,Autumn,Overcast
343,5/16/2024,1,Female,32,Beauty,1,300,300,S007,Colorado,Small,outlet,2024,5,16,Thursday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,International Day of Living Together in Peace,39,Spring,Sunny
344,3/9/2024,1,Male,42,Clothing,4,25,100,S007,Colorado,Small,outlet,2024,3,9,Saturday,TRUE,1,FALSE,38.7251776,-105.607716,FALSE,,41,Spring,Light Rain
345,1/5/2024,1,Female,57,Electronics,1,50,50,S007,Colorado,Small,outlet,2024,1,5,Friday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,26,Winter,Sunny
346,8/23/2024,1,Female,56,Clothing,4,300,1200,S007,Colorado,Small,outlet,2024,8,23,Friday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,International Day for the Remembrance of the Slave Trade and its Abolition,61,Summer,Heatwave
347,11/15/2024,1,Male,23,Electronics,3,500,1500,S007,Colorado,Small,outlet,2024,11,15,Friday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,66,Autumn,Foggy
348,2/21/2024,1,Female,20,Beauty,1,25,25,S007,Colorado,Small,outlet,2024,2,21,Wednesday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,International Mother Language Day,30,Winter,Foggy
349,4/20/2024,1,Female,59,Beauty,3,25,75,S007,Colorado,Small,outlet,2024,4,20,Saturday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,Chinese Language Day,59,Spring,Showers
350,6/28/2024,1,Male,50,Beauty,1,300,300,S007,Colorado,Small,outlet,2024,6,28,Friday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,Carolina Day,67,Summer,Drizzle
351,12/27/2024,1,Female,54,Electronics,2,300,600,S007,Colorado,Small,outlet,2024,12,27,Friday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,International Day of Epidemic Preparedness,65,Winter,Sunny
352,4/15/2024,1,Female,64,Beauty,1,500,500,S007,Colorado,Small,outlet,2024,4,15,Monday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,World Art Day,44,Spring,Showers
353,1/23/2024,1,Female,22,Clothing,4,500,2000,S007,Colorado,Small,outlet,2024,1,23,Tuesday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,61,Winter,Foggy
354,7/9/2024,1,Male,50,Clothing,3,25,75,S007,Colorado,Small,outlet,2024,7,9,Tuesday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,48,Summer,Heatwave
355,3/7/2024,1,Female,61,Clothing,3,30,90,S007,Colorado,Small,outlet,2024,3,7,Thursday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,29,Spring,Cloudy
356,7/15/2024,1,Female,26,Clothing,3,500,1500,S007,Colorado,Small,outlet,2024,7,15,Monday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,World Youth Skills Day,27,Summer,Clear Skies
357,4/27/2024,1,Female,28,Clothing,4,300,1200,S007,Colorado,Small,outlet,2024,4,27,Saturday,TRUE,1,FALSE,38.7251776,-105.607716,FALSE,,56,Spring,Hazy
358,6/18/2024,1,Female,51,Electronics,3,300,900,S007,Colorado,Small,outlet,2024,6,18,Tuesday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,Sustainable Gastronomy Day,21,Summer,Drizzle
359,11/2/2024,1,Female,37,Electronics,3,500,1500,S007,Colorado,Small,outlet,2024,11,2,Saturday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,All Souls' Day,43,Autumn,Cloudy
360,6/10/2024,1,Female,39,Beauty,4,50,200,S007,Colorado,Small,outlet,2024,6,10,Monday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,62,Summer,Hazy
361,9/19/2024,1,Male,24,Electronics,4,25,100,S007,Colorado,Small,outlet,2024,9,19,Thursday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,29,Autumn,Windy
362,7/17/2024,1,Female,49,Clothing,3,300,900,S007,Colorado,Small,outlet,2024,7,17,Wednesday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,Ashura,42,Summer,Sunny
363,12/29/2024,1,Female,49,Electronics,4,25,100,S007,Colorado,Small,outlet,2024,12,29,Sunday,TRUE,1,FALSE,38.7251776,-105.607716,FALSE,,53,Winter,Overcast
364,4/11/2024,1,Male,57,Clothing,2,25,50,S007,Colorado,Small,outlet,2024,4,11,Thursday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,53,Spring,Light Rain
365,2/5/2024,1,Female,18,Electronics,4,30,120,S007,Colorado,Small,outlet,2024,2,5,Monday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,34,Winter,Overcast
366,6/19/2024,1,Female,64,Clothing,4,30,120,S007,Colorado,Small,outlet,2024,6,19,Wednesday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,International Day for the Elimination of Sexual Violence in Conflict,63,Summer,Sunny
367,7/14/2024,1,Male,45,Electronics,3,300,900,S007,Colorado,Small,outlet,2024,7,14,Sunday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,Bastille Day,60,Summer,Drizzle
368,7/27/2024,1,Female,20,Beauty,3,30,90,S007,Colorado,Small,outlet,2024,7,27,Saturday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,Korean War Veteran Recognition Day,36,Summer,Clear Skies
369,5/26/2024,1,Female,54,Clothing,4,30,120,S007,Colorado,Small,outlet,2024,5,26,Sunday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,Trinity Sunday,56,Spring,Hazy
370,2/17/2024,1,Female,27,Beauty,4,50,200,S007,Colorado,Small,outlet,2024,2,17,Saturday,TRUE,1,FALSE,38.7251776,-105.607716,FALSE,,20,Winter,Sunny
371,6/8/2024,1,Female,40,Beauty,4,300,1200,S007,Colorado,Small,outlet,2024,6,8,Saturday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,World Oceans Day,66,Summer,Sunny
372,5/6/2024,1,Male,35,Electronics,2,30,60,S007,Colorado,Small,outlet,2024,5,6,Monday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,Yom HaShoah,55,Spring,Light Rain
373,9/1/2024,1,Female,19,Electronics,2,300,600,S007,Colorado,Small,outlet,2024,9,1,Sunday,TRUE,1,FALSE,38.7251776,-105.607716,FALSE,,56,Autumn,Overcast
374,11/9/2024,1,Female,18,Clothing,4,500,2000,S007,Colorado,Small,outlet,2024,11,9,Saturday,TRUE,1,FALSE,38.7251776,-105.607716,FALSE,,29,Autumn,Cloudy
375,11/19/2024,1,Female,28,Beauty,2,50,100,S007,Colorado,Small,outlet,2024,11,19,Tuesday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,World Toilet Day,20,Autumn,Cloudy
376,12/2/2024,1,Female,55,Electronics,3,500,1500,S007,Colorado,Small,outlet,2024,12,2,Monday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,International Day for the Abolition of Slavery,28,Winter,Snow
377,8/15/2024,1,Male,42,Clothing,2,50,100,S007,Colorado,Small,outlet,2024,8,15,Thursday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,Assumption of Mary,64,Summer,Clear Skies
378,8/7/2024,1,Male,39,Beauty,4,30,120,S007,Colorado,Small,outlet,2024,8,7,Wednesday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,Purple Heart Day,69,Summer,Clear Skies
379,5/13/2024,1,Female,62,Beauty,4,50,200,S007,Colorado,Small,outlet,2024,5,13,Monday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,44,Spring,Light Rain
380,9/6/2024,1,Male,23,Beauty,3,25,75,S007,Colorado,Small,outlet,2024,9,6,Friday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,Ganesh Chaturthi,44,Autumn,Rainy
381,3/20/2024,1,Male,23,Clothing,4,300,1200,S007,Colorado,Small,outlet,2024,3,20,Wednesday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,French Language Day,37,Spring,Hazy
382,12/28/2024,1,Female,44,Clothing,4,500,2000,S007,Colorado,Small,outlet,2024,12,28,Saturday,TRUE,1,FALSE,38.7251776,-105.607716,FALSE,,43,Winter,Snow
383,11/5/2024,1,Female,52,Clothing,3,300,900,S007,Colorado,Small,outlet,2024,11,5,Tuesday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,World Tsunami Awareness Day,20,Autumn,Foggy
384,1/14/2024,1,Female,43,Beauty,3,300,900,S007,Colorado,Small,outlet,2024,1,14,Sunday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,Orthodox New Year,45,Winter,Snow
385,11/26/2024,1,Female,42,Beauty,4,25,100,S007,Colorado,Small,outlet,2024,11,26,Tuesday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,66,Autumn,Foggy
386,4/19/2024,1,Male,61,Clothing,3,50,150,S007,Colorado,Small,outlet,2024,4,19,Friday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,Arbor Day,59,Spring,Hazy
387,10/4/2024,1,Female,64,Clothing,4,500,2000,S007,Colorado,Small,outlet,2024,10,4,Friday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,Feast of St Francis of Assisi,49,Autumn,Windy
388,3/6/2024,1,Female,35,Clothing,3,25,75,S007,Colorado,Small,outlet,2024,3,6,Wednesday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,47,Spring,Showers
389,4/22/2024,1,Female,58,Clothing,3,25,75,S007,Colorado,Small,outlet,2024,4,22,Monday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,Passover Eve,26,Spring,Sunny
390,2/28/2024,1,Male,34,Clothing,2,25,50,S007,Colorado,Small,outlet,2024,2,28,Wednesday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,Linus Pauling Day,67,Winter,Overcast
391,10/24/2024,1,Male,39,Beauty,3,25,75,S007,Colorado,Small,outlet,2024,10,24,Thursday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,Shmini Atzeret,24,Autumn,Rainy
392,1/14/2024,1,Female,24,Beauty,3,25,75,S007,Colorado,Small,outlet,2024,1,14,Sunday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,Orthodox New Year,24,Winter,Foggy
393,10/31/2024,1,Male,35,Clothing,3,30,90,S007,Colorado,Small,outlet,2024,10,31,Thursday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,Diwali/Deepavali,43,Autumn,Rainy
394,11/18/2024,1,Female,47,Beauty,4,25,100,S007,Colorado,Small,outlet,2024,11,18,Monday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,35,Autumn,Cloudy
395,12/23/2024,1,Male,35,Beauty,1,500,500,S007,Colorado,Small,outlet,2024,12,23,Monday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,32,Winter,Overcast
396,2/5/2024,1,Male,54,Beauty,1,30,30,S007,Colorado,Small,outlet,2024,2,5,Monday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,60,Winter,Snow
397,11/28/2024,1,Male,57,Electronics,1,300,300,S007,Colorado,Small,outlet,2024,11,28,Thursday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,Thanksgiving Day,68,Autumn,Overcast
398,12/29/2024,1,Female,30,Beauty,3,500,1500,S007,Colorado,Small,outlet,2024,12,29,Sunday,TRUE,1,FALSE,38.7251776,-105.607716,FALSE,,35,Winter,Snow
399,8/11/2024,1,Female,50,Electronics,4,50,200,S007,Colorado,Small,outlet,2024,8,11,Sunday,TRUE,1,FALSE,38.7251776,-105.607716,FALSE,,39,Summer,Hazy
400,5/6/2024,1,Male,49,Electronics,4,50,200,S007,Colorado,Small,outlet,2024,5,6,Monday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,Yom HaShoah,21,Spring,Hazy
401,4/4/2024,1,Female,56,Beauty,2,30,60,S007,Colorado,Small,outlet,2024,4,4,Thursday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,United Nations' Mine Awareness Day,60,Spring,Hazy
402,5/22/2024,1,Male,21,Beauty,3,500,1500,S007,Colorado,Small,outlet,2024,5,22,Wednesday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,International Day for Biological Diversity,52,Spring,Light Rain
403,7/28/2024,1,Female,26,Beauty,2,500,1000,S007,Colorado,Small,outlet,2024,7,28,Sunday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,World Hepatitis Day,40,Summer,Clear Skies
404,12/20/2024,1,Male,29,Clothing,1,50,50,S007,Colorado,Small,outlet,2024,12,20,Friday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,International Human Solidarity Day,52,Winter,Sunny
405,9/1/2024,1,Male,54,Beauty,1,25,25,S007,Colorado,Small,outlet,2024,9,1,Sunday,TRUE,1,FALSE,38.7251776,-105.607716,FALSE,,36,Autumn,Rainy
